"","Country","Country_code","Series","Series_code","Year","Number"
"2328","Philippines","PHL","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","005","0"
"2329","Philippines","PHL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","005","577.538971894493"
"2330","Philippines","PHL","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","005","17.5384941750491"
"2331","Philippines","PHL","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","005","36"
"2332","Philippines","PHL","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","005","15.6000003814697"
"2333","Philippines","PHL","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","005","48.5"
"2334","Philippines","PHL","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","005","0"
"2335","Philippines","PHL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","005","46.1369847859663"
"2336","Philippines","PHL","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","005","-869882703.265515"
"2337","Philippines","PHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","005","1196.53984923829"
"2338","Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","005","4261.72299700535"
"2339","Philippines","PHL","GINI index (World Bank estimate)","SI.POV.GINI","005","0"
"2340","Philippines","PHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","005","7.69999980926514"
"2341","Singapore","SGP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","005","0"
"2342","Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","005","23603.5486696961"
"2343","Singapore","SGP","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","005","0"
"2344","Singapore","SGP","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","005","0"
"2345","Singapore","SGP","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","005","0.0576568607221522"
"2346","Singapore","SGP","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","005","0"
"2347","Singapore","SGP","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","005","4.4"
"2348","Singapore","SGP","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","005","0"
"2349","Singapore","SGP","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","005","8677.69931843361"
"2350","Singapore","SGP","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","005","1.25088320728548"
"2351","Singapore","SGP","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","005","1.10000002384186"
"2352","Singapore","SGP","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","005","21.7000007629395"
"2353","Singapore","SGP","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","005","77.3000030517578"
"2354","Singapore","SGP","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","005","0"
"2355","Singapore","SGP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","005","226.079434537001"
"2356","Singapore","SGP","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","005","-5537799714.31104"
"2357","Singapore","SGP","GDP per capita (current US$)","NY.GDP.PCAP.CD","005","29869.8539805446"
"2358","Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","005","55105.9658865491"
"2359","Singapore","SGP","GINI index (World Bank estimate)","SI.POV.GINI","005","0"
"2360","Singapore","SGP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","005","4.09999990463257"
"2361","Thailand","THA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","005","0"
"2362","Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","005","2194.04845662734"
"2363","Thailand","THA","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","005","0"
"2364","Thailand","THA","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","005","93.506477355957"
"2365","Thailand","THA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","005","9.19807433511911"
"2366","Thailand","THA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","005","0.505373229887707"
"2367","Thailand","THA","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","005","7.072"
"2368","Thailand","THA","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","005","0"
"2369","Thailand","THA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","005","1901.78324043707"
"2370","Thailand","THA","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","005","1.1588765251859"
"2371","Thailand","THA","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","005","42.5999984741211"
"2372","Thailand","THA","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","005","20.2000007629395"
"2373","Thailand","THA","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","005","37.0999984741211"
"2374","Thailand","THA","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","005","5.4"
"2375","Thailand","THA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","005","68.4027348675386"
"2376","Thailand","THA","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","005","-7664201699.20001"
"2377","Thailand","THA","GDP per capita (current US$)","NY.GDP.PCAP.CD","005","2874.38627417759"
"2378","Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","005","10194.175685498"
"2379","Thailand","THA","GINI index (World Bank estimate)","SI.POV.GINI","005","0"
"2380","Thailand","THA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","005","1.29999995231628"
"2381","Vietnam","VNM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","005","0"
"2382","Vietnam","VNM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","005","534.026475986989"
"2383","Vietnam","VNM","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","005","0"
"2384","Vietnam","VNM","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","005","0"
"2385","Vietnam","VNM","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","005","19.2999788840494"
"2386","Vietnam","VNM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","005","3.53262648804924"
"2387","Vietnam","VNM","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","005","5.565"
"2388","Vietnam","VNM","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","005","0"
"2389","Vietnam","VNM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","005","579.922104182318"
"2390","Vietnam","VNM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","005","0.0931862233487401"
"2391","Vietnam","VNM","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","005","0"
"2392","Vietnam","VNM","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","005","0"
"2393","Vietnam","VNM","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","005","0"
"2394","Vietnam","VNM","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","005","0"
"2395","Vietnam","VNM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","005","63.6994926701393"
"2396","Vietnam","VNM","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","005","-1889000000"
"2397","Vietnam","VNM","GDP per capita (current US$)","NY.GDP.PCAP.CD","005","699.499777506255"
"2398","Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","005","3102.93669311113"
"2399","Vietnam","VNM","GINI index (World Bank estimate)","SI.POV.GINI","005","0"
"2400","Vietnam","VNM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","005","2.09999990463257"
"2401","China","CHN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","010","99.7"
"2402","China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","010","3751.39557591675"
"2403","China","CHN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","010","0"
"2404","China","CHN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","010","95.1244812011719"
"2405","China","CHN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","010","9.53019669501245"
"2406","China","CHN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","010","3.90605395562687"
"2407","China","CHN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","010","7.11"
"2408","China","CHN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","010","0"
"2409","China","CHN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","010","2943.58995443689"
"2410","China","CHN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","010","1.67262566611385"
"2411","China","CHN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","010","2.90000009536743"
"2412","China","CHN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","010","44.2999992370605"
"2413","China","CHN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","010","48.7999992370605"
"2414","China","CHN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","010","0"
"2415","China","CHN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","010","26.2674146436714"
"2416","China","CHN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","010","-185749835191.821"
"2417","China","CHN","GDP per capita (current US$)","NY.GDP.PCAP.CD","010","4560.5124871009"
"2418","China","CHN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","010","9333.12488219983"
"2419","China","CHN","GINI index (World Bank estimate)","SI.POV.GINI","010","0"
"2420","China","CHN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","010","4.19999980926514"
"2421","Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","010","94.2"
"2422","Indonesia","IDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","010","2738.27843848244"
"2423","Indonesia","IDN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","010","17.1101303100586"
"2424","Indonesia","IDN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","010","0"
"2425","Indonesia","IDN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","010","13.929212707137"
"2426","Indonesia","IDN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","010","8.39857191649911"
"2427","Indonesia","IDN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","010","7.178"
"2428","Indonesia","IDN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","010","0"
"2429","Indonesia","IDN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","010","636.550681439385"
"2430","Indonesia","IDN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","010","5.5698573810183"
"2431","Indonesia","IDN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","010","38.2999992370605"
"2432","Indonesia","IDN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","010","19.2999992370605"
"2433","Indonesia","IDN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","010","42.2999992370605"
"2434","Indonesia","IDN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","010","15.3"
"2435","Indonesia","IDN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","010","24.2990309366408"
"2436","Indonesia","IDN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","010","-11106333134.5373"
"2437","Indonesia","IDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","010","3125.21994505825"
"2438","Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","010","8294.0543496695"
"2439","Indonesia","IDN","GINI index (World Bank estimate)","SI.POV.GINI","010","0"
"2440","Indonesia","IDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","010","7.09999990463257"
"2441","Japan","JPN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","010","100"
"2442","Japan","JPN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","010","34825.8271778195"
"2443","Japan","JPN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","010","0.0779699981212616"
"2444","Japan","JPN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","010","0"
"2445","Japan","JPN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","010","1.18126567282391"
"2446","Japan","JPN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","010","17.1784725163853"
"2447","Japan","JPN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","010","9.5"
"2448","Japan","JPN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","010","0"
"2449","Japan","JPN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","010","8337.12813305224"
"2450","Japan","JPN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","010","3.82049207461667"
"2451","Japan","JPN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","010","4"
"2452","Japan","JPN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","010","25.3999996185303"
"2453","Japan","JPN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","010","69.5"
"2454","Japan","JPN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","010","0"
"2455","Japan","JPN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","010","15.2223982544017"
"2456","Japan","JPN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","010","72215534552.4661"
"2457","Japan","JPN","GDP per capita (current US$)","NY.GDP.PCAP.CD","010","42935.2527196828"
"2458","Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","010","33760.9768142973"
"2459","Japan","JPN","GINI index (World Bank estimate)","SI.POV.GINI","010","0"
"2460","Japan","JPN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","010","5"
"2461","Korea, Rep.","KOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","010","99.7"
"2462","Korea, Rep.","KOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","010","18106.0507273752"
"2463","Korea, Rep.","KOR","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","010","0.7466099858284"
"2464","Korea, Rep.","KOR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","010","0"
"2465","Korea, Rep.","KOR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","010","2.47112081563911"
"2466","Korea, Rep.","KOR","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","010","15.7016312770582"
"2467","Korea, Rep.","KOR","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","010","5.1"
"2468","Korea, Rep.","KOR","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","010","0"
"2469","Korea, Rep.","KOR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","010","9744.39250257729"
"2470","Korea, Rep.","KOR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","010","0.504108971287531"
"2471","Korea, Rep.","KOR","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","010","6.59999990463257"
"2472","Korea, Rep.","KOR","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","010","24.8999996185303"
"2473","Korea, Rep.","KOR","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","010","68.5"
"2474","Korea, Rep.","KOR","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","010","0"
"2475","Korea, Rep.","KOR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","010","49.4194931194618"
"2476","Korea, Rep.","KOR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","010","18782500000"
